SecurityId,AssetName,ExchangeType,SchemaName
SOFTBPO,SOFTBPO GLOBAL SERVICES LTD.,BSE,ExchangeList
NYSSACORP,Nyssa Corporation Limited,BSE,ExchangeList
FLOMIC,Flomic Global Logistics Ltd,BSE,ExchangeList
KRISHNA,Krishna Ventures Limited,BSE,ExchangeList
GANHOLD,GANESH HOLDINGS LTD.,BSE,ExchangeList
UNIABEXAL,UNI ABEX ALLOY PRODUCTS LTD.,BSE,ExchangeList
SARDAEN,SARDA ENERGY & MINERALS LTD.-$,BSE,ExchangeList
BGWTATO,BHAGWATI AUTOCAST LTD.,BSE,ExchangeList
BOMBWIR,BOMBAY WIRE ROPES LTD.,BSE,ExchangeList
IBRIGST,INDIAN BRIGHT STEEL CO.LTD.,BSE,ExchangeList
INDIANHUME,INDIAN HUME PIPE CO.LTD.,BSE,ExchangeList
INVPRECQ,INVESTMENT & PRECISION CASTINGS LTD.,BSE,ExchangeList
INFORTEC,INFORMED TECHNOLOGIES INDIA LTD.,BSE,ExchangeList
KAIRA,KAIRA CAN CO.LTD.,BSE,ExchangeList
ORIENTCER,Orient Ceratech Ltd-$,BSE,ExchangeList
NATIONSTD,NATIONAL STANDARD (INDIA) LTD.,BSE,ExchangeList
RATHIST,RATHI STEEL & POWER LTD.-$,BSE,ExchangeList
DUNCANENG,Duncan Engineering Ltd-$,BSE,ExchangeList
SANDUMA,SANDUR MANGANESE & IRON ORES LTD.,BSE,ExchangeList
STOVACQ,STOVEC INDUSTRIES LTD.,BSE,ExchangeList
TATAYODOGA,TAYO ROLLS LTD.-$,BSE,ExchangeList
CHOLAHLDNG,Cholamandalam Financial Holdings Ltd,BSE,ExchangeList
ZWELCAST,WELCAST STEELS LTD.,BSE,ExchangeList
WMINIMT,WESTERN MINISTIL LTD.,BSE,ExchangeList
AUTOAXLES,AUTOMOTIVE AXLES LTD.,BSE,ExchangeList
AUTOPRD,AUTOMOBILE PRODUCTS OF INDIA LTD.,BSE,ExchangeList
ACGL,AUTOMOBILE CORPORATION OF GOA LTD.-$,BSE,ExchangeList
SETCO,SETCO AUTOMOTIVE LTD.,BSE,ExchangeList
SCOOTER,SCOOTERS INDIA LTD.,BSE,ExchangeList
TALBROAUTO,TALBROS AUTOMOTIVE COMPONENTS LTD.,BSE,ExchangeList
ZFSTEERING,Z.F.STEERING GEAR (INDIA) LTD.-$,BSE,ExchangeList
SMLISUZU,SML ISUZU LIMITED,BSE,ExchangeList
TIL,TIL LTD.,BSE,ExchangeList
EICHERMOT,EICHER MOTORS LTD.,BSE,ExchangeList
JAINEX,JAINEX AAMCOL LTD.,BSE,ExchangeList
ALFREDHE,ALFRED HERBERT (INDIA) LTD.,BSE,ExchangeList
VELJAN,Veljan Denison Limited,BSE,ExchangeList
DYNAMATECH,DYNAMATIC TECHNOLOGIES LTD.-$,BSE,ExchangeList
GGDPROP,G. G. Dandekar Properties Ltd,BSE,ExchangeList
GMMPFAUDLR,GMM PFAUDLER LTD.,BSE,ExchangeList
KIRLPNU,KIRLOSKAR PNEUMATIC CO.LTD.,BSE,ExchangeList
TULIVE,Tulive Developers Limited,BSE,ExchangeList
KPT,KPT Industries Ltd,BSE,ExchangeList
LXMIATO,LAKSHMI AUTOMATIC LOOM WORKS LTD.,BSE,ExchangeList
MANUGRAPH,MANUGRAPH INDIA LTD.-$,BSE,ExchangeList
HARSHILAGR,Harshil Agrotech Ltd,BSE,ExchangeList
MONOT,MONOTYPE INDIA LTD.,BSE,ExchangeList
NESCO,NESCO LTD.,BSE,ExchangeList
INTEGRAEN,INTEGRA ENGINEERING INDIA LTD.,BSE,ExchangeList
SEMAC,Semac Consultants Ltd-$,BSE,ExchangeList
TEXINFRA,TEXMACO INFRASTRUCTURE & HOLDINGS LTD.,BSE,ExchangeList
WENDT,WENDT (INDIA) LTD.,BSE,ExchangeList
PSITINFRA,PS IT Infrastructure & Services Limited,BSE,ExchangeList
SINDUVA,SINDU VALLEY TECHNOLOGIES LTD.,BSE,ExchangeList
RESPONIND,RESPONSIVE INDUSTRIES LTD.,BSE,ExchangeList
SHYMINV,SHYAMKAMAL INVESTMENTS LTD.,BSE,ExchangeList
ZHEMHOLD,HEM HOLDINGS & TRADING LTD.,BSE,ExchangeList
MAHACORP,MAHARASHTRA CORPORATION LTD.,BSE,ExchangeList
DOLATALGO,Dolat Algotech Ltd,BSE,ExchangeList
WESTLIFE,Westlife Foodworld Ltd,BSE,ExchangeList
ZEEL,ZEE ENTERTAINMENT ENTERPRISES LTD.,BSE,ExchangeList
ZKOVALIN,KOVALAM INVESTMENT & TRADING CO.LTD.,BSE,ExchangeList
SVPGLOB,SVP Global Textiles Ltd,BSE,ExchangeList
MULTIIN,MULTIPLUS HOLDINGS LTD.,BSE,ExchangeList
SKYLMILAR,SKYLINE MILLARS LTD.,BSE,ExchangeList
BIMETAL,BIMETAL BEARINGS LTD.-$,BSE,ExchangeList
TAPARIA,TAPARIA TOOLS LTD.,BSE,ExchangeList
BHARATGEAR,BHARAT GEARS LTD.,BSE,ExchangeList
BRADYM,BRADY & MORRIS ENGINEERING CO.LTD.,BSE,ExchangeList
LATIMMETAL,La Tim Metal & Industries Ltd,BSE,ExchangeList
ELECON,ELECON ENGINEERING CO.LTD.,BSE,ExchangeList
DECANBRG,DECCAN BEARINGS LTD.,BSE,ExchangeList
GRAUWEIL,GRAUER & WEIL (INDIA) LTD.-$,BSE,ExchangeList
HIMTEK,Him Teknoforge Ltd,BSE,ExchangeList
GABRIEL,GABRIEL INDIA LTD.-$,BSE,ExchangeList
HERCULES,HERCULES HOISTS LTD.,BSE,ExchangeList
AQFINTECH,Algoquant Fintech Ltd,BSE,ExchangeList
IFBIND,IFB INDUSTRIES LTD.,BSE,ExchangeList
SINGER,SINGER INDIA LTD.,BSE,ExchangeList
INTLCOMBQ,INTERNATIONAL COMBUSTION (INDIA) LTD.,BSE,ExchangeList
FMGOETZE,FEDERAL-MOGUL GOETZE (INDIA) LTD.,BSE,ExchangeList
JOSTS,JOST'S ENGINEERING CO.LTD.,BSE,ExchangeList
SCHAEFFLER,Schaeffler India Ltd,BSE,ExchangeList
MPCOSEMB,MIPCO SEAMLESS RINGS (GUJARAT) LTD.,BSE,ExchangeList
RANEHOLDIN,RANE HOLDINGS LTD.,BSE,ExchangeList
ROLCOEN,ROLCON ENGINEERING CO.LTD.,BSE,ExchangeList
SNL,SNL BEARINGS LTD.,BSE,ExchangeList
JAIPAN,JAIPAN INDUSTRIES LTD.,BSE,ExchangeList
MANCREDIT,MANGAL CREDIT AND FINCORP LTD.,BSE,ExchangeList
TRF,TRF LTD.-$,BSE,ExchangeList
WPIL,WPIL LTD.,BSE,ExchangeList
KENNAMET,KENNAMETAL INDIA LTD.-$,BSE,ExchangeList
HINDHARD,Hindustan Hardy Ltd,BSE,ExchangeList
TRITONV,TRITON VALVES LTD.,BSE,ExchangeList
SUDAI,SUDAL INDUSTRIES LTD.,BSE,ExchangeList
PRAKASH,PRAKASH INDUSTRIES LTD.,BSE,ExchangeList
HVL,Hariyana Ventures Ltd,BSE,ExchangeList
ZPRBHSTE,PRABHU STEEL INDUSTRIES LTD.,BSE,ExchangeList
ARSHIYA,Arshiya Limited,BSE,ExchangeList
GRINDWELL,GRINDWELL NORTON LTD.-$,BSE,ExchangeList
LAKPRE,LAKSHMI PRECISION SCREWS LTD.,BSE,ExchangeList
STANROS,STANROSE MAFATLAL INVESTMENTS AND FINANCE LTD.,BSE,ExchangeList
GENESYS,GENESYS INTERNATIONAL CORPORATION LTD.,BSE,ExchangeList
ALNATRD,ALNA TRADING & EXPORTS LTD.,BSE,ExchangeList
PANKAJPIYUS,Pankaj Piyush Trade & Investment Ltd,BSE,ExchangeList
PARNAXLAB,PARNAX LAB LTD.,BSE,ExchangeList
INTELLCAP,INTELLIVATE CAPITAL VENTURES LTD.,BSE,ExchangeList
VIVIDHA,VISAGAR POLYTEX LTD.,BSE,ExchangeList
ISHWATR,ISHWARSHAKTI HOLDINGS & TRADERS LTD.,BSE,ExchangeList
TERRAFORM,TERRAFORM MAGNUM LTD.,BSE,ExchangeList
APIS,APIS INDIA LTD.,BSE,ExchangeList
VELOXIND,Velox Industries Ltd,BSE,ExchangeList
EMERGENT,Emergent Industrial Solutions Ltd,BSE,ExchangeList
KANANIIND,KANANI INDUSTRIES LTD.,BSE,ExchangeList
GCKL,Galaxy Cloud Kitchens Ltd-$,BSE,ExchangeList
ZSARVAMA,SARVAMANGAL MERCANTILE CO.LTD.,BSE,ExchangeList
ARIHANTSUP,Arihant Superstructures Limited,BSE,ExchangeList
VIKSHEN,VIKSIT ENGINEERING LTD.,BSE,ExchangeList
BLISSGVS,BLISS GVS PHARMA LTD.,BSE,ExchangeList
STYRENIX,Styrenix Performance Materials Ltd,BSE,ExchangeList
ALEMBICLTD,ALEMBIC LTD.,BSE,ExchangeList
AMNPLST,AMINES & PLASTICIZERS LTD.,BSE,ExchangeList
ANUHPHR,ANUH PHARMA LTD.,BSE,ExchangeList
MODISONLTD,Modison Ltd-$,BSE,ExchangeList
BAYERCROP,BAYER CROPSCIENCE LTD.,BSE,ExchangeList
SASHWAT,Sashwat Technocrats Limited,BSE,ExchangeList
CHEMOPH,CHEMO PHARMA LABORATORIES LTD.,BSE,ExchangeList
HEUBACHIND,Heubach Colorants India Ltd,BSE,ExchangeList
COROMANDEL,COROMANDEL INTERNATIONAL LTD.,BSE,ExchangeList
DEEPAKNTR,DEEPAK NITRITE LTD.-$,BSE,ExchangeList
DMCC,DMCC Speciality Chemicals Ltd,BSE,ExchangeList
FERMENTA,Fermenta Biotech Ltd,BSE,ExchangeList
GOCLCORP,GOCL Corporation Ltd-$,BSE,ExchangeList
JAYCH,JAYSHREE CHEMICALS LTD.,BSE,ExchangeList
KANORICHEM,KANORIA CHEMICALS & INDUSTRIES LTD.,BSE,ExchangeList
KELENRG,KELTECH ENERGIES LTD.,BSE,ExchangeList
KEMP,KEMP & COMPANY LTD.,BSE,ExchangeList
NITTAGELA,NITTA GELATIN INDIA LTD.-$,BSE,ExchangeList
MPAGI,M.P.AGRO INDUSTRIES LTD.,BSE,ExchangeList
OCCL,ORIENTAL CARBON & CHEMICALS LTD.-$,BSE,ExchangeList
PCBL,PCBL Ltd,BSE,ExchangeList
AMAL,AMAL LTD.,BSE,ExchangeList
POLYCHEM,POLYCHEM LTD.,BSE,ExchangeList
PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROTECTION LTD.-$,BSE,ExchangeList
GUJCMDS,GUJCHEM DISTILLERS INDIA LTD.,BSE,ExchangeList
SADHNANIQ,SADHANA NITROCHEM LTD.,BSE,ExchangeList
SUDARSCHEM,SUDARSHAN CHEMICAL INDUSTRIES LTD.,BSE,ExchangeList
TECILCHEM,TECIL CHEMICALS & HYDRO POWER LTD.,BSE,ExchangeList
ULTRAMAR,ULTRAMARINE & PIGMENTS LTD.-$,BSE,ExchangeList
TRANSPEK,TRANSPEK INDUSTRY LTD.-$,BSE,ExchangeList
UNICHEMLAB,UNICHEM LABORATORIES LTD.,BSE,ExchangeList
MYSORPETRO,MYSORE PETRO CHEMICALS LTD.-$,BSE,ExchangeList
ALKYLAMINE,ALKYL AMINES CHEMICALS LTD.-$,BSE,ExchangeList
TUTIALKA,Tuticorin Alkali Chemicals And Fertilizers Ltd,BSE,ExchangeList
ASTRAZEN,ASTRAZENECA PHARMA INDIA LTD.,BSE,ExchangeList
PRIMO,Primo Chemicals Ltd,BSE,ExchangeList
TANFACIND,TANFAC INDUSTRIES LTD.-$,BSE,ExchangeList
GUJPETR,GUJARAT PETROSYNTHESE LTD.,BSE,ExchangeList
GUJTHEM,GUJARAT THEMIS BIOSYN LTD.,BSE,ExchangeList
SCBL,Saptak Chem And Business Ltd,BSE,ExchangeList
MAKERSL,MAKERS LABORATORIES LTD.-$,BSE,ExchangeList
CONTCHM,CONTINENTAL CHEMICALS LTD.,BSE,ExchangeList
JBCHEPHARM,J.B.CHEMICALS & PHARMACEUTICALS LTD.,BSE,ExchangeList
IGLFXPL-B,INDO GULF INDUSTRIES LTD.,BSE,ExchangeList
ADVPETR-B,ADVANCE PETROCHEMICALS LTD.,BSE,ExchangeList
RAJSPTR,RAJASTHAN PETRO SYNTHETICS LTD.,BSE,ExchangeList
APTPACK,APT PACKAGING LTD.,BSE,ExchangeList
BLUECHIPT,BLUE CHIP TEX INDUSTRIES LTD.,BSE,ExchangeList
JAGAJITIND,JAGATJIT INDUSTRIES LTD.,BSE,ExchangeList
KESARENT,KESAR ENTERPRISES LTD.-$,BSE,ExchangeList
TI,TILAKNAGAR INDUSTRIES LTD.-$,BSE,ExchangeList
EMERALL,Emerald Leisures Ltd,BSE,ExchangeList
RAVALSUGAR,The Ravalgaon Sugar Farm Ltd,BSE,ExchangeList
SAKHTISUG,SAKTHI SUGARS LTD.,BSE,ExchangeList
WALCHANNAG,WALCHANDNAGAR INDUSTRIES LTD.,BSE,ExchangeList
IFBAGRO,IFB AGRO INDUSTRIES LTD.,BSE,ExchangeList
KFBL,KOTHARI FERMENTATION & BIOCHEM LTD.,BSE,ExchangeList
CAPRO,CAPROLACTAM CHEMICALS LTD.,BSE,ExchangeList
GMBREW,G.M.BREWERIES LTD.,BSE,ExchangeList
RANASUG,RANA SUGARS LTD.,BSE,ExchangeList
PICCASUG,PICCADILY SUGAR & ALLIED INDUSTRIES LTD.,BSE,ExchangeList
SDBL,SOM DISTILLERIES & BREWERIES LTD.,BSE,ExchangeList
CJGEL,C.J.GELATINE PRODUCTS LTD.,BSE,ExchangeList
ASALCBR,ASSOCIATED ALCOHOLS & BREWERIES LTD.,BSE,ExchangeList
THAKKERS,Thakkers Group Ltd,BSE,ExchangeList
CORAGRO,COROMANDEL AGRO PRODUCTS & OILS LTD.,BSE,ExchangeList
FOODSIN,FOODS & INNS LTD.,BSE,ExchangeList
IVP,IVP LTD.,BSE,ExchangeList
KLRFM,Kovilpatti Lakshmi Roller Flour Mills Ltd,BSE,ExchangeList
OLYOI,OLYMPIC OIL INDUSTRIES LTD.,BSE,ExchangeList
MLKFOOD,MILKFOOD LTD.,BSE,ExchangeList
POLSON,POLSON LTD.,BSE,ExchangeList
SAGRSOY-B,SAGAR SOYA PRODUCTS LTD.,BSE,ExchangeList
WIPRO,WIPRO LTD.,BSE,ExchangeList
ORIBEVER,ORIENT BEVERAGES LTD.,BSE,ExchangeList
DHANUKA,DHANUKA AGRITECH LTD.,BSE,ExchangeList
TTKHLTCARE,TTK HEALTHCARE LTD.-$,BSE,ExchangeList
TGVSL,TGV Sraac Ltd,BSE,ExchangeList
LIMECHM,LIME CHEMICALS LTD.,BSE,ExchangeList
KANPRPLA,KANPUR PLASTIPACK LTD.,BSE,ExchangeList
TAINWALCHM,TAINWALA CHEMICALS & PLASTICS (INDIA) LTD.,BSE,ExchangeList
JAGSNPHARM,JAGSONPAL PHARMACEUTICALS LTD.,BSE,ExchangeList
KHAICHEM,KHAITAN CHEMICALS & FERTILIZERS LTD.,BSE,ExchangeList
UNTTEMI,UNITED LEASING & INDUSTRIES LTD.,BSE,ExchangeList
NOL,NATIONAL OXYGEN LTD.,BSE,ExchangeList
GILLETTE,GILLETTE INDIA LTD.,BSE,ExchangeList
WIREFABR,WIRES & FABRIKS (SA) LTD.,BSE,ExchangeList
ANSALHSG,Ansal Housing Ltd-$,BSE,ExchangeList
COMPUPN,COMPUTER POINT LTD.,BSE,ExchangeList
MCCHRLS-B,MAC CHARLES (INDIA) LTD.,BSE,ExchangeList
ADDIND,ADDI INDUSTRIES LTD.-$,BSE,ExchangeList
PIONRINV,PIONEER INVESTCORP LTD.,BSE,ExchangeList
ASHNOOR,ASHNOOR TEXTILE MILLS LTD.,BSE,ExchangeList
UNITECH,UNITECH LTD.,BSE,ExchangeList
VIPIND,V.I.P.INDUSTRIES LTD.-$,BSE,ExchangeList
FIBERWEB,FIBERWEB (INDIA) LTD.,BSE,ExchangeList
LKPFIN,LKP Finance Limited,BSE,ExchangeList
MNPLFIN,MANIPAL FINANCE CORPORATION LTD.,BSE,ExchangeList
BAJAJST,BAJAJ STEEL INDUSTRIES LTD.,BSE,ExchangeList
KIDUJA,KIDUJA INDIA LTD.,BSE,ExchangeList
KEYCORP,KEY CORP LTD.,BSE,ExchangeList
SHIKHARLETR,SHIKHAR LEASING & TRADING LTD.,BSE,ExchangeList
GUJHOTE,GUJARAT HOTELS LTD.,BSE,ExchangeList
RAJATH,Rajath Finance Limited,BSE,ExchangeList
RASRESOR,RAS RESORTS & APART HOTELS LTD.,BSE,ExchangeList
PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LTD.,BSE,ExchangeList
JINDHOT,JINDAL HOTELS LTD.,BSE,ExchangeList
JPTRLES,JUPITER INDUSTRIES & LEASING LTD.,BSE,ExchangeList
SIMMOND,SIMMONDS MARSHALL LTD.,BSE,ExchangeList
BNALTD,B & A LTD.,BSE,ExchangeList
HAWKINCOOK,HAWKINS COOKERS LTD.-$,BSE,ExchangeList
WARRENTEA,WARREN TEA LTD.-$,BSE,ExchangeList
COCHMAL,COCHIN MALABAR ESTATES & INDUSTRIES LTD.,BSE,ExchangeList
BESTEAST,BEST EASTERN HOTELS LTD.,BSE,ExchangeList
NEAGI,NEELAMALAI AGRO INDUSTRIES LTD.,BSE,ExchangeList
ISTLTD,IST LTD.,BSE,ExchangeList
COSMOFIRST,Cosmo First Ltd,BSE,ExchangeList
NEWMKTADV,NEW MARKETS ADVISORY LTD.,BSE,ExchangeList
APOLLOHOSP,APOLLO HOSPITALS ENTERPRISE LTD.,BSE,ExchangeList
NITINCAST,Nitin Castings Ltd,BSE,ExchangeList
SMIFS,SMIFS CAPITAL MARKETS LTD.,BSE,ExchangeList
EVERESTIND,EVEREST INDUSTRIES LTD.,BSE,ExchangeList
IRONWOOD,Ironwood Education Ltd,BSE,ExchangeList
MSRINDIA,MSR INDIA LTD.,BSE,ExchangeList
AYMSYNTEX,AYM Syntex Ltd,BSE,ExchangeList
PANCARBON,PANASONIC CARBON INDIA CO.LTD.-$,BSE,ExchangeList
FINKURVE,Finkurve Financial Services Ltd,BSE,ExchangeList
HBLEAS,HB LEASING & FINANCE CO.LTD.,BSE,ExchangeList
SHRICON,SHRICON INDUSTRIES LTD.,BSE,ExchangeList
SULABEN,SULABH ENGINEERS & SERVICES LTD.,BSE,ExchangeList
FRONTCAP,Frontier Capital Ltd,BSE,ExchangeList
NAVNETEDUL,Navneet Education Limited,BSE,ExchangeList
KEDIACN,KEDIA CONSTRUCTION CO.LTD.,BSE,ExchangeList
TRANOCE,TRANSOCEANIC PROPERTIES LTD.,BSE,ExchangeList
AUSOMENT,AuSom Enterprise Limited,BSE,ExchangeList
THAKRAL,THAKRAL SERVICES (INDIA) LTD.,BSE,ExchangeList
RUCHINFRA,RUCHI INFRASTRUCTURE LTD.,BSE,ExchangeList
VJTFEDU,VJTF EDUSERVICES LTD.,BSE,ExchangeList
VOLLF,VOLTAIRE LEASING & FINANCE LTD.,BSE,ExchangeList
NETLINK,NETLINK SOLUTIONS (INDIA) LTD.,BSE,ExchangeList
TRILIANCE,Triliance Polymers Ltd,BSE,ExchangeList
LANCORHOL,LANCOR HOLDINGS LTD.,BSE,ExchangeList
INDINFO,INDIAN INFOTECH & SOFTWARE LTD.,BSE,ExchangeList
BANASFN,BANAS FINANCE LTD.,BSE,ExchangeList
VISAKAIND,VISAKA INDUSTRIES LTD.,BSE,ExchangeList
INFOMEDIA,INFOMEDIA PRESS LTD.,BSE,ExchangeList
HATHWAYB,HATHWAY BHAWANI CABLETEL & DATACOM LTD.,BSE,ExchangeList
GUFICBIO,GUFIC BIOSCIENCES LTD.,BSE,ExchangeList
PHOTON,PHOTON CAPITAL ADVISORS LTD.,BSE,ExchangeList
GRPLTD,GRP LTD.,BSE,ExchangeList
INDAG,INDAG RUBBER LTD.-$,BSE,ExchangeList
MMRUBBR-B,MM RUBBER COMPANY LTD.,BSE,ExchangeList
PTL,PTL ENTERPRISES LTD.-$,BSE,ExchangeList
TVSSRICHAK,TVS SRICHAKRA LTD.-$,BSE,ExchangeList
SEL,Sanathnagar Enterprises Limited,BSE,ExchangeList
BENARAS,BENARES HOTELS LTD.,BSE,ExchangeList
BHAGWOX,BHAGWATI OXYGEN LTD.,BSE,ExchangeList
BOMOXY-B1,Bombay Oxygen Investments Ltd,BSE,ExchangeList
CRAVATEX,CRAVATEX LTD.,BSE,ExchangeList
BERGEPAINT,BERGER PAINTS INDIA LTD.,BSE,ExchangeList
CAPRIHANS,CAPRIHANS INDIA LTD.-$,BSE,ExchangeList
GRAPHITE,GRAPHITE INDIA LTD.,BSE,ExchangeList
ITDCEM,ITD CEMENTATION INDIA LTD.,BSE,ExchangeList
EMPIND,EMPIRE INDUSTRIES LTD.,BSE,ExchangeList
GRAVISSHO,GRAVISS HOSPITALITY LTD.,BSE,ExchangeList
GARFIBRES,Garware Technical Fibres Ltd,BSE,ExchangeList
GARWAMAR,GARWARE MARINE INDUSTRIES LTD.,BSE,ExchangeList
GOACARBON,GOA CARBON LTD.-$,BSE,ExchangeList
HARDCAS,HARDCASTLE & WAUD MFG.CO.LTD.,BSE,ExchangeList
HEG,HEG LTD.,BSE,ExchangeList
HINDCOMPOS,HINDUSTAN COMPOSITES LTD.,BSE,ExchangeList
ZHINDHSG,HINDUSTAN HOUSING CO.LTD.,BSE,ExchangeList
HIL,HIL LTD.,BSE,ExchangeList
INDIANCARD,INDIAN CARD CLOTHING CO.LTD.,BSE,ExchangeList
INTLCONV,INTERNATIONAL CONVEYORS LTD.,BSE,ExchangeList
JAYSREETEA,JAY SHREE TEA & INDUSTRIES LTD.,BSE,ExchangeList
KOTIC,KOTHARI INDUSTRIAL CORPORATION LTD.,BSE,ExchangeList
MODRNSH,MODERN SHARES & STOCKBROKERS LTD.,BSE,ExchangeList
OSEASPR,OSEASPRE CONSULTANTS LTD.,BSE,ExchangeList
HUHTAMAKI,Huhtamaki India Ltd,BSE,ExchangeList
PREMSYN,PREMIER SYNTHETICS LTD.,BSE,ExchangeList
RJSHAH,R.J.SHAH & CO.LTD.,BSE,ExchangeList
SHAHCON,SHAH CONSTRUCTION CO.LTD.,BSE,ExchangeList
SHALPAINTS,SHALIMAR PAINTS LTD.-$,BSE,ExchangeList
SINNAR,SINNAR BIDI UDYOG LTD.,BSE,ExchangeList
HINDMILL,HINDOOSTAN MILLS LTD.,BSE,ExchangeList
ZSOUTGAS,SOUTHERN GAS LTD.,BSE,ExchangeList
TECHCON,TECHNOJET CONSULTANTS LTD.,BSE,ExchangeList
SUPREMEIND,SUPREME INDUSTRIES LTD.,BSE,ExchangeList
THACKER,THACKER & CO.LTD.,BSE,ExchangeList
UPHOT,U.P.HOTELS LTD.,BSE,ExchangeList
VSTIND,VST INDUSTRIES LTD.,BSE,ExchangeList
SWASTIVI,SWASTI VINAYAKA SYNTHETICS LTD.,BSE,ExchangeList
MADHUSE,MADHUSUDAN SECURITIES LTD.,BSE,ExchangeList
YAMNINV,YAMINI INVESTMENTS COMPANY LTD.,BSE,ExchangeList
PREMCAP,PREMIER CAPITAL SERVICES LTD.,BSE,ExchangeList
ZMILGFIN,Milgrey Finance & Investments Ltd,BSE,ExchangeList
JINDRILL,JINDAL DRILLING & INDUSTRIES LTD.,BSE,ExchangeList
KUSUMEL,KUSAM ELECTRICAL INDUSTRIES LTD.,BSE,ExchangeList
JUMBFNL,JUMBO FINANCE LTD.,BSE,ExchangeList
SAKTHIFIN,SAKTHI FINANCE LTD.,BSE,ExchangeList
EASYFIN,Easy Fincorp Ltd,BSE,ExchangeList
SATINDLTD,SAT INDUSTRIES LTD.-$,BSE,ExchangeList
JMDVL,JMD Ventures Ltd,BSE,ExchangeList
TVOLCON,TIVOLI CONSTRUCTION LTD.,BSE,ExchangeList
SHIVATEX,SHIVA TEXYARN LTD.,BSE,ExchangeList
VBDESAI,V.B.DESAI FINANCIAL SERVICES LTD.,BSE,ExchangeList
QUADRANT,Quadrant Televentures Limited-$,BSE,ExchangeList
1STCUS,FIRST CUSTODIAN FUND (INDIA) LTD.,BSE,ExchangeList
KAMANWALA,KAMANWALA HOUSING CONSTRUCTION LTD.,BSE,ExchangeList
WSFX,WSFx Global Pay Ltd,BSE,ExchangeList
ANJANIFOODS,Anjani Foods Ltd,BSE,ExchangeList
PARSHWANA,PARSHWANATH CORPORATION LTD.,BSE,ExchangeList
RAJVI,Rajvi Logitrade Ltd,BSE,ExchangeList
MILLENNIUM,Millennium Online Solutions ( India ) Ltd,BSE,ExchangeList
ICDSLTD,ICDS LTD.,BSE,ExchangeList
CANFINHOME,CAN FIN HOMES LTD.,BSE,ExchangeList
MUNCAPM,MUNOTH CAPITAL MARKET LTD.,BSE,ExchangeList
IVC,IL&FS INVESTMENT MANAGERS LTD.,BSE,ExchangeList
SHRIRAMFIN,Shriram Finance Ltd,BSE,ExchangeList
CHOLAFIN,Cholamandalam Investment and Finance Company Ltd,BSE,ExchangeList
BOMTALKIES,Bombay Talkies Ltd,BSE,ExchangeList
SAGARSYST,SAGAR SYSTECH LTD.,BSE,ExchangeList
IDINFO,ID Info Business Services Ltd,BSE,ExchangeList
VLSFINANCE,VLS FINANCE LTD.,BSE,ExchangeList
INDCEMCAP,INDIA CEMENTS CAPITAL LTD.,BSE,ExchangeList
ADMANUM,AD-MANUM FINANCE LTD.,BSE,ExchangeList
MEHIF,MEHTA INTEGRATED FINANCE LTD.,BSE,ExchangeList
INTRGLB,INTER GLOBE FINANCE LTD.,BSE,ExchangeList
MCLTD,Munoth Communication Ltd,BSE,ExchangeList
SHRISTI,SHRISTI INFRASTRUCTURE DEVELOPMENT CORPORATION LTD.,BSE,ExchangeList
CREST,CREST VENTURES LIMITED,BSE,ExchangeList
VAKRANGEE,Vakrangee Limited-$,BSE,ExchangeList
GUJCRED,GUJARAT CREDIT CORPORATION LTD.,BSE,ExchangeList
SYLPH,SYLPH TECHNOLOGIES LTD.,BSE,ExchangeList
DHARFIN,DHARANI FINANCE LTD.,BSE,ExchangeList
ALEXANDER,Alexander Stamps And Coin Ltd,BSE,ExchangeList
INDBANK,INDBANK MERCHANT BANKING SERVICES LTD.,BSE,ExchangeList
SHRYDUS,Shrydus Industries Ltd,BSE,ExchangeList
BHARAT,BHARAT BHUSHAN SHARE & COMMODITY BROKERS LTD.,BSE,ExchangeList
CAPTRUST,CAPITAL TRUST LTD.,BSE,ExchangeList
USHAKIRA,USHAKIRAN FINANCE LTD.,BSE,ExchangeList
VIVOBIOT,VIVO BIO TECH LTD.,BSE,ExchangeList
VEERHEALTH,Veerhealth Care Limited,BSE,ExchangeList
PANINDIAC,PAN INDIA CORPORATION LTD.,BSE,ExchangeList
SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION LTD.,BSE,ExchangeList
NDASEC,NDA SECURITIES LTD.,BSE,ExchangeList
GSBFIN,GSB FINANCE LTD.,BSE,ExchangeList
MORARKFI,MORARKA FINANCE LTD.,BSE,ExchangeList
MONARCH,Monarch Networth Capital Ltd,BSE,ExchangeList
PROFINC,PRO FIN CAPITAL SERVICES LTD.,BSE,ExchangeList
TIMESGTY,TIMES GUARANTY LTD.,BSE,ExchangeList
SANCF,SANCHAY FINVEST LTD.,BSE,ExchangeList
SODFC,SOM DATT FINANCE CORPORATION LTD.,BSE,ExchangeList
REGTRUS,REGENCY TRUST LTD.,BSE,ExchangeList
AVONMORE,Avonmore Capital & Management Services Limited,BSE,ExchangeList
LIBORDFIN,Libord Finance Ltd,BSE,ExchangeList
YASHMGM,YASH MANAGEMENT & SATELLITE LTD.,BSE,ExchangeList
ARIHANTCAP,ARIHANT CAPITAL MARKETS LTD.,BSE,ExchangeList
ISLCONSUL,ISL CONSULTING LTD.,BSE,ExchangeList
